,blacklisted,companyType,displayName,foundedYear,logo,parentCompany,stockTicker,stocksSummary,totalFunding,valuation
881,[],private,International E-Z UP,1983,{'url': 'https://uploads5.craft.co/uploads/company/logo/12801xx/1280141/normal_00589e603a7ccc2b.png'},,,,0 USD,
882,[],private,Gettysburg Flag Works,1993,{'url': 'https://uploads3.craft.co/uploads/company/logo/7851xx/785137/normal_3eaf0e7f45a9558a.png'},,,,0 USD,
883,[],private,Cementex Products,1950,{'url': 'https://uploads5.craft.co/uploads/company/logo/8146xx/814620/normal_c55c7c3cae92b711.png'},,,,0 USD,
884,[],private,Displaysense,1978,{'url': 'https://uploads3.craft.co/uploads/company/logo/12020xx/1202005/normal_7d903b364e0b630b.png'},,,,0 USD,
885,[],private,Stage Lighting Store,2005,{'url': 'https://uploads5.craft.co/uploads/company/logo/11794xx/1179418/normal_69644ee8a82e5c53.png'},,,,0 USD,
886,[],private,Delta Marketing Group,1986,{'url': 'https://uploads2.craft.co/uploads/company/logo/11342xx/1134227/normal_9d87e7119e24f111.png'},,,,0 USD,
887,[],private,RefurbUPS,2002,{'url': 'https://uploads1.craft.co/uploads/company/logo/11912xx/1191299/normal_14b00fd2d8a6b581.png'},,,,0 USD,
888,[],private,Displaysense,1978,{'url': 'https://uploads3.craft.co/uploads/company/logo/12020xx/1202005/normal_7d903b364e0b630b.png'},,,,0 USD,
889,[],private,Stage Lighting Store,2005,{'url': 'https://uploads5.craft.co/uploads/company/logo/11794xx/1179418/normal_69644ee8a82e5c53.png'},,,,0 USD,
890,[],private,Delta Marketing Group,1986,{'url': 'https://uploads2.craft.co/uploads/company/logo/11342xx/1134227/normal_9d87e7119e24f111.png'},,,,0 USD,
891,[],private,RefurbUPS,2002,{'url': 'https://uploads1.craft.co/uploads/company/logo/11912xx/1191299/normal_14b00fd2d8a6b581.png'},,,,0 USD,
892,[],private,Pigeon Mountain Industries,1976,{'url': 'https://uploads3.craft.co/uploads/company/logo/12158xx/1215890/normal_5ee1160aa7435535.png'},,,,0 USD,
893,[],private,Think Vacuums,1989,{'url': 'https://uploads2.craft.co/uploads/company/logo/11585xx/1158591/normal_d58fccdbd2585043.jpg'},,,,0 USD,
894,[],private,Nick's Garden Center & Farm Market,1987,{'url': 'https://uploads2.craft.co/uploads/company/logo/10930xx/1093041/normal_4bdfb65a0f254828.png'},,,,0 USD,
895,[],private,Toner Cable Equipment,1971,{'url': 'https://uploads4.craft.co/uploads/company/logo/10425xx/1042561/normal_1301993ea4be9f0c.png'},,,,0 USD,
896,[],private,VCOM International Multimedia,1935,{'url': 'https://uploads4.craft.co/uploads/company/logo/10495xx/1049543/normal_25dcc24f36210bba.png'},,,,0 USD,
897,[],private,Advanced Office Environments,1984,{'url': 'https://uploads4.craft.co/uploads/company/logo/10874xx/1087481/normal_3177398ee3a14b8a.png'},,,,0 USD,
898,[],private,Abadak,1999,{'url': 'https://uploads4.craft.co/uploads/company/logo/13642xx/1364235/normal_3ec368c844373e4a.png'},,,,0 USD,
899,[],private,JTF Business Systems,1987,{'url': 'https://uploads1.craft.co/uploads/company/logo/4390xx/439058/normal_defd5c13c8978ff1.jpg'},,,,0 USD,
900,[],private,Magnum Magnetics,1991,{'url': 'https://uploads4.craft.co/uploads/company/logo/10171xx/1017113/normal_c143c74752d72cd8.png'},,,,0 USD,
901,[],private,Marshall Electronics,1980,{'url': 'https://uploads3.craft.co/uploads/company/logo/8123xx/812341/normal_50421ffc18801732.jpg'},,,,0 USD,
902,[],private,Block and Company,1934,{'url': 'https://uploads1.craft.co/uploads/company/logo/3739xx/373923/normal_bce8ae8d9a88394b.png'},,,,0 USD,
903,[],private,Lenox Corporation,1889,{'url': 'https://uploads1.craft.co/uploads/company/logo/4287xx/428704/normal_0b86351891c19c5d.jpg'},,,,0 USD,
904,[],private,Pentland Brands plc,,{'url': 'https://uploads4.craft.co/uploads/company/logo/10255xx/1025588/normal_73f3ae1a443428f9.jpeg'},,,,0 USD,
905,[],private,WAXIE Sanitary Supply,1945,{'url': 'https://uploads5.craft.co/uploads/company/logo/8332xx/833245/normal_6f8514fadfac6669.png'},,,,0 USD,
906,[],private,The Charles Stark Draper Laboratory,1938,{'url': 'https://uploads4.craft.co/uploads/company/logo/2696xx/269680/normal_90cc6be89ca0a18f.jpg'},,,,0 USD,
907,[],public,Speedway Motorsports,1959,{'url': 'https://uploads2.craft.co/uploads/company/logo/113xx/11381/normal_e236a1338890998c.jpg'},,TRK,808092120.0,0 USD,808092120 USD
908,[],private,Oreck,1963,{'url': 'https://uploads1.craft.co/uploads/company/logo/11486xx/1148642/normal_d00da0a93c49014b.jpg'},,,,0 USD,
909,[],private,Simon Jersey,1971,{'url': 'https://uploads1.craft.co/uploads/company/logo/11735xx/1173572/normal_72403673d80e619f.jpg'},,,,0 USD,
910,[],private,Innovation First International,1996,{'url': 'https://uploads2.craft.co/uploads/company/logo/6247xx/624769/normal_fb32596daff1f8e6.png'},,,,0 USD,
911,[],private,Beyond Yoga,2005,{'url': 'https://uploads4.craft.co/uploads/company/logo/4610xx/461023/normal_09dfc02b73fcd5d1.jpg'},,,,0 USD,
912,[],private,Dynabrade,1969,{'url': 'https://uploads5.craft.co/uploads/company/logo/9505xx/950549/normal_d578c9eb906a42af.gif'},,,,0 USD,
913,[],private,MicroCare,1983,{'url': 'https://uploads3.craft.co/uploads/company/logo/2954xx/295496/normal_9268ff27024200cb.png'},,,,0 USD,
914,[],private,Wenger Corporation,1954,{'url': 'https://uploads3.craft.co/uploads/company/logo/3380xx/338003/normal_490eb2711c4bf20e.png'},,,,0 USD,
915,[],private,Hillyard,1907,{'url': 'https://uploads4.craft.co/uploads/company/logo/5741xx/574121/normal_1fb0c585aea00bac.jpg'},,,,0 USD,
916,[],private,Lamps Plus,1976,{'url': 'https://uploads2.craft.co/uploads/company/logo/6443xx/644397/normal_1fecc9fe7fe0525c.jpg'},,,,0 USD,
917,[],private,Hobbytown USA,1980,{'url': 'https://uploads4.craft.co/uploads/company/logo/13633xx/1363318/normal_c3c69905a0b735ee.jpg'},,,,0 USD,
918,[],private,Navitar,1946,{'url': 'https://uploads2.craft.co/uploads/company/logo/8948xx/894829/normal_04d779afe9ddcbe1.png'},,,,0 USD,
919,[],private,Accuform Signs,1978,{'url': 'https://uploads4.craft.co/uploads/company/logo/8104xx/810472/normal_5340fbbbf89a747a.jpg'},,,,0 USD,
920,[],private,Leatherman Tool Group,1983,{'url': 'https://uploads5.craft.co/uploads/company/logo/3723xx/372315/normal_71f8f6041eff4b6c.png'},,,,0 USD,
921,[],private,Springs Window Fashions,,{'url': 'https://uploads4.craft.co/uploads/company/logo/9997xx/999718/normal_fb5591e9a05de1bc.png'},,,,0 USD,
922,[],private,Brownells,1939,{'url': 'https://uploads5.craft.co/uploads/company/logo/10292xx/1029291/normal_17d02a8983fae184.jpg'},,,,0 USD,
923,[],private,CROSSMARK,1905,{'url': 'https://uploads5.craft.co/uploads/company/logo/11699xx/1169944/normal_2aef207a882cb374.jpg'},,,,0 USD,
924,[],private,Ericson Manufacturing,1918,{'url': 'https://uploads1.craft.co/uploads/company/logo/12415xx/1241520/normal_c834cf0e65543969.jpg'},,,,0 USD,
925,[],private,Lifetime Products,1986,{'url': 'https://uploads2.craft.co/uploads/company/logo/8000xx/800054/normal_4adb9559e902aba9.png'},,,,0 USD,
926,[],private,ABT Electronics,1936,{'url': 'https://uploads3.craft.co/uploads/company/logo/581xx/58191/normal_e70883ec8d6a4fc2.png'},,,,0 USD,
927,[],private,Natural World Products,,{'url': 'https://uploads2.craft.co/uploads/company/logo/2503xx/250368/normal_6af0cd7834f7ada7.png'},,,,0 USD,
928,[],private,G.L. Huyett,1906,{'url': 'https://uploads3.craft.co/uploads/company/logo/4934xx/493448/normal_d842dec6fd59e33c.jpeg'},,,,0 USD,
929,[],private,Brady Industries,1947,{'url': 'https://uploads2.craft.co/uploads/company/logo/6431xx/643157/normal_82006a4645b8cecd.jpg'},,,,0 USD,
930,[],private,Team Technologies,1988,{'url': 'https://uploads5.craft.co/uploads/company/logo/4113xx/411392/normal_f38d91d01df986fc.jpg'},,,,0 USD,
931,[],private,Young Electric Sign Company (YESCO),1920,{'url': 'https://uploads2.craft.co/uploads/company/logo/3962xx/396264/normal_70647878f4513a23.png'},,,,0 USD,
932,[],private,Visiontron,1964,{'url': 'https://uploads1.craft.co/uploads/company/logo/10419xx/1041905/normal_ee6707e531a0ff5b.png'},,,,0 USD,
933,[],private,Dickies,1922,{'url': 'https://uploads2.craft.co/uploads/company/logo/12759xx/1275996/normal_ecbb6a72a3ece3bf.jpg'},,,,0 USD,
934,[],private,Phillips Safety Products,1905,{'url': 'https://uploads4.craft.co/uploads/company/logo/11715xx/1171503/normal_29be59451c4a4a08.png'},,,,0 USD,
935,[],private,Sylvane,2000,{'url': 'https://uploads5.craft.co/uploads/company/logo/938xx/93860/normal_9415c2d2ea8b2822.jpg'},,,,0 USD,
936,[],private,Displayit,1998,{'url': 'https://uploads5.craft.co/uploads/company/logo/9732xx/973212/normal_3945d9124c9fd806.jpg'},,,,0 USD,
937,[],private,Stansport,1949,{'url': 'https://uploads5.craft.co/uploads/company/logo/12058xx/1205897/normal_69775e19dd2f3112.jpg'},,,,0 USD,
938,[],public,Arcontech,1979,{'url': 'https://uploads3.craft.co/uploads/company/logo/74xx/7455/normal_42e5827eb22b2a85.png'},,ARC.L,7880000.0,0 USD,
939,[],private,Keystone Plastics,1945,{'url': 'https://uploads3.craft.co/uploads/company/logo/6760xx/676057/normal_327c44dce1263cb5.png'},,,,0 USD,
940,[],private,Gordon Brush,1951,{'url': 'https://uploads5.craft.co/uploads/company/logo/11911xx/1191151/normal_c7015dbf02c9d535.png'},,,,0 USD,
941,[],private,US Markerboard,1997,{'url': 'https://uploads3.craft.co/uploads/company/logo/4069xx/406988/normal_d25d0f8421e224bd.jpg'},,,,0 USD,
942,[],private,Glen Raven,1880,{'url': 'https://uploads1.craft.co/uploads/company/logo/8146xx/814610/normal_31a24e9579cf5a5e.jpg'},,,,0 USD,
943,[],private,MaxiAids.com,1986,{'url': 'https://uploads4.craft.co/uploads/company/logo/9860xx/986082/normal_f6bc071aae0ab50d.png'},,,,0 USD,
944,[],private,Guiry's,1899,{'url': 'https://uploads3.craft.co/uploads/company/logo/8586xx/858626/normal_9835dca2debc8f3d.png'},,,,0 USD,
945,[],private,MCR Safety,1984,{'url': 'https://uploads5.craft.co/uploads/company/logo/3365xx/336578/normal_1bdf0047f3d02923.png'},,,,0 USD,
946,[],private,American Science & Surplus,1937,{'url': 'https://uploads2.craft.co/uploads/company/logo/11266xx/1126656/normal_6393b12ab3edeb8c.jpeg'},,,,0 USD,
947,[],private,Fisheries Supply Company,1928,{'url': 'https://uploads2.craft.co/uploads/company/logo/13257xx/1325721/normal_894ccb23eef8f066.jpeg'},,,,0 USD,
948,[],private,Do it Best Corp,1945,{'url': 'https://uploads2.craft.co/uploads/company/logo/5540xx/554080/normal_dec5e4885cc0e2aa.jpeg'},,,,0 USD,
949,[],private,Felix Storch,1969,{'url': 'https://uploads5.craft.co/uploads/company/logo/9027xx/902772/normal_67c73be705ffb264.jpeg'},,,,0 USD,
950,[],private,ITM Instruments,1983,{'url': 'https://uploads1.craft.co/uploads/company/logo/4361xx/436176/normal_c0a717f7858c191a.png'},,,,0 USD,
951,[],private,Telemetrics,1973,{'url': 'https://uploads3.craft.co/uploads/company/logo/4783xx/478327/normal_9e0ab614a6e81f1b.jpg'},,,,0 USD,
952,[],private,Full Source,2001,{'url': 'https://uploads5.craft.co/uploads/company/logo/11309xx/1130953/normal_71fc2fb43950f10c.png'},,,,0 USD,
953,[],private,Ebulb,2003,{'url': 'https://uploads5.craft.co/uploads/company/logo/13632xx/1363217/normal_9c28b156f6e90a56.png'},,,,0 USD,
954,[],private,Cedar Electronics,2015,{'url': 'https://uploads3.craft.co/uploads/company/logo/13216xx/1321629/normal_4ead329d68c6934e.png'},,,,0 USD,
955,[],private,Carhartt,1889,{'url': 'https://uploads1.craft.co/uploads/company/logo/6160xx/616005/normal_a1bd4f0b8050ae9f.png'},,,,0 USD,
956,[],private,Whistle Workwear,1995,{'url': 'https://uploads3.craft.co/uploads/company/logo/10534xx/1053482/normal_d2cff4fa5e4ecff1.png'},,,,0 USD,
957,[],private,Seville Classics,1979,{'url': 'https://uploads3.craft.co/uploads/company/logo/11151xx/1115106/normal_c19358aa1a6b73a1.png'},,,,0 USD,
958,[],private,Micro-Mode Products,1971,{'url': 'https://uploads5.craft.co/uploads/company/logo/12742xx/1274257/normal_1fe332bc304d3ff5.jpeg'},,,,0 USD,
959,[],private,Morehouse Instrument Company,1930,{'url': 'https://uploads1.craft.co/uploads/company/logo/7605xx/760510/normal_3fc001361980204d.png'},,,,0 USD,
960,[],private,Tiresocks,2005,{'url': 'https://uploads1.craft.co/uploads/company/logo/12973xx/1297325/normal_13c321cb62d1a335.png'},,,,0 USD,
961,[],private,Fragrance Direct,1993,{'url': 'https://uploads4.craft.co/uploads/company/logo/12108xx/1210821/normal_110c5eb2ab380489.jpeg'},,,,0 USD,
962,[],private,Alpha Card Systems,1998,{'url': 'https://uploads1.craft.co/uploads/company/logo/893xx/89397/normal_d5ab3a2795e59465.jpg'},,,,0 USD,
963,[],private,Supply Chimp,2006,{'url': 'https://uploads2.craft.co/uploads/company/logo/13647xx/1364703/normal_50acf7a61f999030.png'},,,,0 USD,
964,[],private,Da Milano,1984,{'url': 'https://uploads4.craft.co/uploads/company/logo/4548xx/454897/normal_c45f15cad1523055.jpg'},,,,0 USD,
965,[],private,National Marker Company,1934,{'url': 'https://uploads5.craft.co/uploads/company/logo/12288xx/1228873/normal_06a1c694fdbaffe7.jpg'},,,,0 USD,
966,[],private,BC Industrial Supply,1993,{'url': 'https://uploads3.craft.co/uploads/company/logo/5778xx/577878/normal_c430dc14bc16965b.png'},,,,0 USD,
967,[],private,Avocor,2016,{'url': 'https://uploads5.craft.co/uploads/company/logo/9362xx/936219/normal_4a4999b75d130cf1.jpg'},,,,0 USD,
968,[],public,Greenlane,2005,{'url': 'https://uploads2.craft.co/uploads/company/logo/9028xx/902856/normal_803052d5d98c3558.jpeg'},,GNLN,318844190.0,0 USD,318844190 USD
969,[],public,Huhtamaki,1920,{'url': 'https://uploads1.craft.co/uploads/company/logo/2000xx/200022/normal_2b3a1ce4fb5cdd10.png'},,HUH1V.HE,,0 USD,
970,[],public,Doosan Infracore,1896,{'url': 'https://uploads1.craft.co/uploads/company/logo/2472xx/247244/normal_Doosan_color_800x800_Top_RGB.png'},,042670.KS,2025650000000.0,0 USD,
971,[],public,Mastrad,1994,{'url': 'https://uploads3.craft.co/uploads/company/logo/13578xx/1357802/normal_ba443de2c9be6f33.jpeg'},,ALMAS.PA,,0 USD,
972,[],public,Leifheit,1959,{'url': 'https://uploads4.craft.co/uploads/company/logo/6618xx/661881/normal_3528ad2ebdd48e14.png'},,LEI.DE,,0 USD,
973,[],public,Papoutsanis,1870,{'url': 'https://uploads4.craft.co/uploads/company/logo/5594xx/559406/normal_97260e7a0c1d3cf1.jpg'},,PAP,,0 USD,
974,[],public,HB Grandi,2004,{'url': 'https://uploads4.craft.co/uploads/company/logo/8743xx/874328/normal_540efc77079d2530.png'},,GRND.IC,,0 USD,
975,[],public,Korres,1996,{'url': 'https://uploads3.craft.co/uploads/company/logo/6443xx/644348/normal_d8d84c5c8b6fd044.png'},,KORRES.AT,,0 USD,
976,[],public,Indel B,1967,{'url': 'https://uploads2.craft.co/uploads/company/logo/11081xx/1108101/normal_f4135ed30fd3e238.jpg'},,INDB.MI,,0 USD,
977,[],public,Verallia Deutschland,1946,{'url': 'https://uploads5.craft.co/uploads/company/logo/13592xx/1359234/normal_0f2cbddff6731b3e.jpeg'},,OLG.F,,0 USD,
978,[],public,Redding Bank of Commerce,1982,{'url': 'https://uploads3.craft.co/uploads/company/logo/120xx/12095/normal_4415e02800d7420c.png'},,BOCH,193979100.0,0 USD,193979100 USD
979,[],public,Atlantik Petrol,1959,{'url': 'https://uploads4.craft.co/uploads/company/logo/13609xx/1360978/normal_ffb812efcf503a48.jpg'},,ATPET.IS,,0 USD,
980,[],public,Safilo,1878,{'url': 'https://uploads5.craft.co/uploads/company/logo/8505xx/850590/normal_087d63efc5288bed.png'},,SFL.MI,,0 USD,
981,[],private,InfoPeople,1998,{'url': 'https://uploads3.craft.co/uploads/company/logo/48xx/4800/normal_e6092382b850c386.png'},,,,0 USD,
982,[],public,Ratti,1945,{'url': 'https://uploads1.craft.co/uploads/company/logo/4423xx/442316/normal_cfcd8b29b9bc3197.png'},,RAT.MI,,0 USD,
983,[],public,Creta Farms,1970,{'url': 'https://uploads1.craft.co/uploads/company/logo/3941xx/394179/normal_f308e0af10cb6bee.jpg'},,CRETA.AT,,0 USD,
984,[],public,Park Systems,1997,{'url': 'https://uploads2.craft.co/uploads/company/logo/9305xx/930533/normal_863379766caf36be.jpg'},,140860.KQ,,0 USD,
985,[],public,Stefanel,1980,{'url': 'https://uploads1.craft.co/uploads/company/logo/8124xx/812420/normal_f4f1cd7f43f4de00.jpg'},,STEF.MI,,0 USD,
986,[],public,B&C Speakers,1946,{'url': 'https://uploads5.craft.co/uploads/company/logo/7882xx/788287/normal_3fe84e2960c19212.jpeg'},,BEC.MI,,0 USD,
987,[],public,Ratti,1945,{'url': 'https://uploads1.craft.co/uploads/company/logo/4423xx/442316/normal_cfcd8b29b9bc3197.png'},,RAT.MI,,0 USD,
988,[],public,Creta Farms,1970,{'url': 'https://uploads1.craft.co/uploads/company/logo/3941xx/394179/normal_f308e0af10cb6bee.jpg'},,CRETA.AT,,0 USD,
989,[],public,Gambero Rosso,1986,{'url': 'https://uploads1.craft.co/uploads/company/logo/4000xx/400062/normal_a632cd3db35c8685.png'},,GAMB.MI,,0 USD,
990,[],public,Orchestra Premaman,1995,{'url': 'https://uploads2.craft.co/uploads/company/logo/13578xx/1357833/normal_1825cbe307ad2de9.png'},,KAZI.PA,,0 USD,
991,[],public,O Sorbet D'amour,1953,{'url': 'https://uploads3.craft.co/uploads/company/logo/13578xx/1357821/normal_2eba067aa29061d3.png'},,MLOSA.PA,,0 USD,
992,[],public,Kotipizza Group,1987,{'url': 'https://uploads2.craft.co/uploads/company/logo/13577xx/1357772/normal_2d0623eb74e58bed.png'},,PIZZA.HE,,0 USD,
993,[],public,Autogrill,1947,{'url': 'https://uploads4.craft.co/uploads/company/logo/61xx/6118/normal_c39884b55563df54.jpg'},,AGL.MI,,0 USD,
994,[],public,Mathios Refractories,1890,{'url': 'https://uploads4.craft.co/uploads/company/logo/4224xx/422412/normal_386c028ab9f91c41.jpg'},,MATHIO.AT,,0 USD,
995,[],subsidiary,Piedmont Natural Gas Company,1951,{'url': 'https://uploads1.craft.co/uploads/company/logo/111xx/11142/normal_e601083db2c201b7.jpeg'},{'displayName': 'Duke Energy'},PNY,4874464280.0,0 USD,
996,[],public,Moda Bagno - N. Varveris,1974,{'url': 'https://uploads4.craft.co/uploads/company/logo/11568xx/1156896/normal_2da0b57677528b27.png'},,MODA.AT,,0 USD,
997,[],public,Helical Bar,,{'url': 'https://uploads3.craft.co/uploads/company/logo/86xx/8625/normal_Helicallogo.PNG'},,HLCL.L,358990000.0,0 USD,
998,[],subsidiary,ezbuy,2010,{'url': 'https://uploads5.craft.co/uploads/company/logo/2477xx/247770/normal_045445b834b77cc4.jpg'},,,,37600000 USD,
999,[],public,Beghelli,1982,{'url': 'https://uploads4.craft.co/uploads/company/logo/7218xx/721812/normal_7741fff526e2556e.png'},,BE.MI,,0 USD,
1000,[],public,Hornbach,1977,{'url': 'https://uploads4.craft.co/uploads/company/logo/6233xx/623325/normal_779537d62a3c941c.jpg'},,HBH.F,,0 USD,
1001,[],public,MedMen,2010,{'url': 'https://uploads2.craft.co/uploads/company/logo/13556xx/1355648/normal_906679a9f7414a3c.jpg'},,MMEN.CN,,306000000 USD,
1002,[],public,Suominen,1767,{'url': 'https://uploads5.craft.co/uploads/company/logo/9645xx/964583/normal_55b2a1a3298399de.jpg'},,SUY1V.HE,,0 USD,
1003,[],public,UniEuro,1937,{'url': 'https://uploads4.craft.co/uploads/company/logo/13022xx/1302252/normal_222a6bd451dfee55.jpg'},,UNIR.MI,,0 USD,
1004,[],private,ThinkUp,2009,{'url': 'https://uploads2.craft.co/uploads/company/logo/366xx/36643/normal_fc0c2f754c80dffa.png'},,,,0 USD,
1005,[],private,ALIO Industries,2001,{'url': 'https://uploads3.craft.co/uploads/company/logo/3695xx/369514/normal_222cf2fa5db2e096.png'},,,,0 USD,
1006,[],public,Sanwa Holdings,1956,{'url': 'https://uploads3.craft.co/uploads/company/logo/4465xx/446525/normal_372d6227c0800fdd.png'},,5929.T,,0 USD,
1007,[],private,Officenation,1996,{'url': 'https://uploads1.craft.co/uploads/company/logo/13632xx/1363216/normal_1c3d7330ca23f349.png'},,,,0 USD,
1008,[],private,Static Controls Corporation,1968,{'url': 'https://uploads4.craft.co/uploads/company/logo/3054xx/305407/normal_825b68170777a363.jpg'},,,,0 USD,
1009,[],private,Western Filament,1938,{'url': 'https://uploads4.craft.co/uploads/company/logo/5025xx/502534/normal_86cc3386f99535d2.png'},,,,0 USD,
1010,[],private,Norman Lamps,1985,{'url': 'https://uploads4.craft.co/uploads/company/logo/10148xx/1014865/normal_7f6562d299956974.png'},,,,0 USD,
1011,[],private,Wonderful Company,,{'url': 'https://uploads3.craft.co/uploads/company/logo/2495xx/249571/normal_23f6a1672ec03876.png'},,,,0 USD,
1012,[],subsidiary,Char-Broil,1948,{'url': 'https://uploads5.craft.co/uploads/company/logo/3406xx/340613/normal_b378ad1bbbe2c964.jpg'},,,,0 USD,
1013,[],subsidiary,Valutek,1988,{'url': 'https://uploads4.craft.co/uploads/company/logo/8588xx/858809/normal_91fa78d3cc89f42d.jpg'},,,,0 USD,
1014,[],subsidiary,ERC Wiping Products,1921,{'url': 'https://uploads3.craft.co/uploads/company/logo/9622xx/962227/normal_3dc199b232290156.jpg'},,,,0 USD,
